source,lun_bawang,english,type
t4t,"Kareb ideh nelemubed idi nemaré kali' ni Yihu, idi kebalaneh, ""Kudeng ineh bala Tuhan luk bida' demulunNeh Elia, kebalaNeh, 'Luun tana' Yesril, uko' miak kuman butung Isabel.","Her bones will be scattered there in Jezreel like dung, with the result that no one will be able to recognize them and say, “These are Jezebel’s bones.” ’ ”",sentence
t4t,"-3""Kareb surat ini macing, do' muyuh mili' anak Akab luk meluun do' mangun ku raa' muyuh. Idi do' muyuh temina' pebunu' kuan imetneh. Ngaceku muyuh inan tuda'-tuda' keréta idi kuda, idi aceh bawang luk meraben libung, idi teh repapeh pebunu'.”","This is what he wrote: “You are the ones who are taking care of the king’s descendants. You have chariots and horses and weapons, and you live in cities that have walls around them. So as soon as you receive this letter,",sentence
t4t,"Iamo' lun rayeh-rayeh bawang Samaria pelaba tot, kebaladeh, ""Raca' Yoram idi Raca' Ahasia pana' na tuman pa kiungneh. Tau pana' nateh tuman!”","But when they got those letters from Jehu and read them, they became very afraid. They said, “King Joram and King Ahaziah could not resist him; ◄how can we resist him?/we cannot possibly resist him!►” RHQ",sentence
t4t,"Idi kareb Yihu neninger bala ineh, idi ieh nengecuk nedeh ngamung uluh ineh dueh bubpun iring tanga' bawang macing kenebpa.","A messenger came to Jehu and told him, “They have brought the heads of Ahab’s descendants.” So Jehu commanded that the heads should be put in two piles at the city gate and that the heads should stay there until the next morning.",sentence
t4t,"Idi pa pekak Yihu iné' tanga' bawang. Ieh nengitun nelun mula' ineh, ""Ui ini sikal metueh ratnan Raca' Yoram pad ui nengaté neneh. Muyuh na inan sala'. Iamo' idéké pangeh nengaté amungdeh ini?","The next morning he went out to the city gate and said to all the people, “I am the one who plotted against King Joram and killed him. You are not guilty of doing that. But it was Yahweh, not I RHQ who commanded that all these descendants of Ahab should be killed.",sentence
t4t,"idi ieh nepapu' sebuang pupu maté Ahasia raca' lun Yahuda. Idi kebalaneh nedeh, ""Idéké muyuh ini?"" Idi kebaladeh ineh, ""Amung kai ini pupu Raca' Ahasia. Idi kai amé' ngikak amung anak raca' idi anak tinan raca' pana'.”","he met some relatives of King Ahaziah of Judah. He asked them, “Who are you?” They replied, “We are relatives of King Ahaziah. We are going to Jezreel to visit the children of Queen Jezebel and the other members of King Joram’s family.”",sentence
t4t,"Idi kebala Yihu, ""Do' ngakem nedeh."" Idi ideh nengakem apat ngepulu' dueh burur deléi ineh idi nengaté nedeh iring lubang luk muneng ku Lepo ineh. Seburur pana' nateh inulundeh.","Jehu said to his men, “Seize them!” So they seized them and killed all of them at the pit named Beth-Eked. There were 42 people whom they killed; they did not allow any of them to remain alive.",sentence
t4t,"Idi kebala Yihu, ""Amé maya' negku idi nier tuehku ngaceku Tuhan."" Idi didueh nenalan maya' kerétaneh.","Jehu said to him, “Come with me, and you will see that I am very devoted to Yahweh.” So they rode together to Samaria.",sentence
t4t,"Yihu nengamung nelun Samaria ineh, kebalaneh nedeh, ""Idi Raca' Akab nemaya' akang Baal ineh, iamo' na ieh mepicet tu-tu. Iamo' ui sikal mepicet maya' neneh.","Then Jehu summoned all the people of Samaria, and said to them, “King Ahab was devoted to your god Baal a little bit, but I will serve him much more.",sentence
t4t,"Idi kebala Yihu, ""Do' nganau' aceh tebubpun rayeh kuan Baal."" Idi ideh nengeletep aceh aco rayeh kuan tebubpun ineh.","Then Jehu commanded, “Announce that we are going to set aside a day to honor Baal.” So they did that.",sentence
t4t,Idi Yihu nengecuk nelun luk ngasa' ayung nguit ayung amung lun luk sembayang inan Baal ineh.,Jehu told the priest who took care of the sacred robes to bring them out and give them to the people who worshiped Baal. So the priest did that.,sentence
t4t,"Idi ieh neperiteteng nedeh, kebalaneh, ""Kareb muyuh amé' nginita bang ruma' raca' kareb Aco luk inan Mudeng, do' muyuh teluh babpat; idi sebabpat amé' nginita bang ruma' raca',","He gave them these instructions: “There are three groups of you guards. When one group finishes their work on the Sabbath day, divide yourselves into three smaller groups. One group must guard the palace.",sentence
t4t,"Idi Yoyada nenguit ni Yuas remuat, idi nenganau' pata raca' luun uluhneh. Idi ieh nemaré ukum Allah kuan raca' neneh. Idi Yuas inumau mangun ku raca'. Lun mula' nemepag palad idi ngudub, ""Do' raca' mipu ulun!”","Then he brought Joash out. He put the crown on his head and gave him a scroll on which were written the rules that the kings needed to obey. Then he poured some olive oil on Joash’s head and proclaimed that he was now the king. The people all clapped their hands and shouted, “We desire/hope that the king will live for many years!”",sentence
t4t,"Idi Nabi Elisa mét lélé maté, idi Yoas raca' Israil iné' ngikak neneh. Idi ieh nenangi', kebalaneh, ""O ama'! O ama'! Keréta lun Israil dengan luk maya' Kuda!”","Elisha became very ill. Just before he died, King Jehoash went to Elisha and cried in front of him. Saying the same words that Elisha had said when Elijah was taken to heaven, he said, “My father/master! My father/master! The chariots of us Israeli people and their drivers are taking my master away!”",sentence
t4t,"Idi kebala Elisa neneh, ""Ngalap binor dengan ilebneh."" Idi Yoas nengalap ineh.","Elisha said to him, “Bring to me a bow and some arrows!” So the king did that.",sentence
t4t,"Idi Elisa nengecuk neneh temina' ngelatik. Idi raca' nemaya' balaneh, idi Elisa nengerareng ticu'neh luun ticu' raca'.",Then Elisha told the king to put his hands on the bow and prepare to shoot some arrows. And then Elisha put his own hands on the king’s hands.,sentence
t4t,"Idi Elisa nengecuk raca' ngalap amung ileb ineh idi necat tana'ku ineh. Idi raca' nenecat tana' teluh kua', idi ieh nugka'.","Then Elisha said, “Pick up the other arrows and strike the ground with them!” So the king picked up the arrows and struck the ground three times.",sentence
t4t,"Idi Elisa museh neneh, kebalaneh neneh, ""Kudeng iko nenecat limeh anem kua', kali' rungen muci iko miak ngelaya' nelun bawang Siria pad ideh mabud maté. Iamo' nekini iko miak ngelaya' nelun Siria ineh teluh kua' mo'.”","But Elisha was angry with him. He exclaimed, “You should have struck the ground five or six times! If you had done that, your army would have defeated the Syrian army until they were completely wiped out! But now, because you struck the ground only three times, your army will defeat them only three times!”",sentence
t4t,"Idi Raca' Amasia nengecuk tuda'-tuda' lun duken amé' ni Yoas raca' Israil, kebalaneh, ""Do' kiteh pebunu'.”","Then Amaziah sent messengers to King Jehoash of Israel, saying “Come here and let’s talk together.”",sentence
t4t,"Idi kudeng ineh teh bala Tuhan luk pangeh bida' atun kuan Yihu, kebalaNeh, ""Idi anak inulmu miak tudo luun kerusi imet lun Israil macing inul luk keapat.”","When Zechariah died, that ended the dynasty of King Jehu. That fulfilled what Yahweh said to King Jehu would happen: “Your son and grandson and great-grandson and great-great-grandson will all be kings of Israel.”",sentence
t4t,Idi ideh nesembayang inan akang luk bibpeng Tuhan.,"Yahweh warned them many times that they should not worship idols, but they did it anyway.",sentence
t4t,"Idi kebala raca' Asur, ""Ngecuk seburur rat arang amung imam luk pangeh inuit muyuh rat déi', pelé ieh amé' tudo déi' idi mada' nedeh ratnan ukum Allah bawang ineh.”","When the king of Assyria read this letter, he commanded his officers, “You brought many priests here from Samaria. Send one of them back there. Tell him to teach the people who are now living there how to worship correctly the God whom the Israelis worshiped in that land.”",sentence
t4t,"Tuhan pangeh nepejani' nedeh, kebalaNeh, ""Aleg muyuh sembayang inan allah baken. Idi aleg muyuh tekeradung pa kiungdeh. Idi aleg muyuh ngakem kuandeh. Idi aleg muyuh maré baré kuandeh.","Yahweh had previously made an agreement with their ancestors, commanding them not to worship other gods or bow down to honor them or do other things to please them or offer sacrifices to them.",sentence
t4t,"Idi kebala seburur lun rayeh rat Asur ineh nedeh, ""Raca' Asur ngitun anun punneh Raca' Hesekia pelaba rapet.”","One of Sennacherib’s important officials told them to take this message to Hezekiah: “This is what the king of Assyria, the great king, says: ‘What are you trusting in to rescue you RHQ?",sentence
t4t,"Idi ieh netuped ngitang dengan bala Iberani, ""Ninger muyuh bala raca' bawang Asur luk meluun rayeh.","Then the official stood up and shouted in the Hebrew language to the people sitting on the wall. He said, “Listen to this message from the great king, the king of Assyria. He says,",sentence
t4t,"Idi teh aleg muyuh bukenneh, pad muyuh merapet inan Tuhan. Aleg ngerawé Tuhan miak muit nemuyuh, pad raca' Asur na ngalap bawang muyuh.'","Do not allow him to persuade you to rely on Yahweh, saying that Yahweh will rescue you, and that the army of Assyria will never capture this city!’",sentence
t4t,Idi amung anak itin ineh pirud maya' kudeng luk bila Raca' Hesekia. Sebila' bala nateh inordeh neneh.,"But the people who were listening stayed silent. No one said anything, because King Hezekiah had told them, “When the official from Assyria talks to you, do not answer him.”",sentence
t4t,"Kebaladeh ni Yesaya, ""Kudeng ini bala Hesekia, Aco sini, ieh neh aco dereh' tau bida' idi inigu'. Tau mepad kudeng decur luk malé nenganak, iamo' ieh pelaba laya', pad anak na mebpeh.","He said to them, “Tell this to Isaiah: ‘King Hezekiah says that we are having great distress/trouble now. Other nations are causing us to be insulted and disgraced. We are like MET a woman who is about to give birth to a child, but she does not have the strength that she needs to do it.",sentence
t4t,"idi ieh nengelubed bala ineh, ""Kudeng ini bala Tuhan: Aleg muyuh megagau ku bala lun Asur luk nengedat Negku.","Isaiah said to them, “Go back to your boss/master and tell him, ‘This is what Yahweh says: Those messengers from the king of Assyria have said evil things about me. But you should not be disturbed because of what they said.",sentence
t4t,"Ngaceku raca' Asur neninger bala ratnan Tirhaka raca' Sudan luk amé' pebunu' neneh. Idi kareb ieh neninger bala ineh, idi ieh nemaré aceh surat kuan Hesekia, kebalaneh,","Soon after that, King Sennacherib received a report that King Tirhakah of Ethiopia was leading his army, and was coming to attack them. So before King Sennacherib left Libnah to fight against the army from Ethiopia, he sent other messengers to King Hezekiah with a letter.",sentence
t4t,"""Allah luk inan Hesekia raca' Yahuda merapet nepejani' na maré Yerusalim bang palad raca' Asur. Iamo' aleg iko saluken ku bala ineh.",In the letter he wrote this to Hezekiah: “Do not allow your god on whom you are relying to deceive you by promising that the city of Jerusalem will not be captured by my army MTY.,sentence
t4t,"kesembayangneh, ""O Tuhan luk Melalud, Allah lun Israil luk tudo luun kerusiMu. Iko mo' Allah luk matu. Idi Iko luk pa luun amung imet bang tana' ini. Iko luk nemudut tana' idi langit.","Then Hezekiah prayed, “Yahweh, the God whom to whom we Israelis belong, you are seated on your throne above the statues of creatures with wings, above the Sacred Chest. Only you are truly God. You rule all the kingdoms on this earth. You are the one who created everything on the earth and in the sky.",sentence
t4t,"Idi lun duken Yesaya nenated bala kuan Raca' Hesekia, ratnan or Tuhan kuan sembayangneh.","Then Isaiah sent this message to Hezekiah: “This is what Yahweh, the God to whom we Israelis belong, says: 'I have heard what you prayed to me about Sennacherib, the king of Assyria.",sentence
t4t,"Kudeng ini bala Tuhan ratnan raca' Asur ineh: ""Na tu-tu ieh miak semuet bang bawang ini, idi ngelatik sebuleng ileb binorneh pana'. Idi na ieh miak ngerieng bawang ineh ku utap. Idi na ieh miak nganau' aceh dalan umak amé' luun libung batu ineh.","So this is what Yahweh, says about the king of Assyria: ‘His armies will not enter this city; they will not even shoot any arrows into it! His soldiers will not march outside the city gates carrying shields, and they will not even build high mounds of dirt against the city walls to enable them to attack the city.",sentence
t4t,"Kareb ineh Hesekia mebura' ét lélé maté. Idi Nabi Yesaya Amos iné' neneh, kebalaneh, ""Kudeng ini bala Tuhan, Periteteng iko kuan uang tetek ruma'mu, ngaceku iko lélé maté. Ngaceku na ét mini amé' do'.”","About that time, Hezekiah became very ill. He thought that he was about to die. Isaiah the prophet came to him and said, “This is what Yahweh says: ‘You should tell the people in your palace what you want them to do after you die, because you are not going to recover from this illness. You are going to die.’ ”",sentence
t4t,"""O Tuhan, do' Iko ngerawé ratnan ui pangeh nenalan pa kiungMu dengan amung do' idi letep niatku. Idi pangeh ui nenganau' luk matu pa kiungMu."" Idi ieh pelaba tangi'.","“Yahweh, do not forget that I have always served you faithfully, and I have done things that pleased you.” Then Hezekiah started to cry loudly.",sentence
t4t,"Idi kebala Yesaya, ""Do' muyuh ngalap sengapil bua' gita', idi ngerareng ineh luun kimuh raca', pad ieh do'.”","So Isaiah returned to the palace and told Hezekiah what Yahweh had said. Then he saidto Hezekiah’s servants, “Bring a paste made of boiled figs. Put some of it on his boil, and he will get well.”",sentence
t4t,"Idi kebala Hesekia, ""Anunké tanu' luk ngegala' ratnan Tuhan ngedo' negku, pad aco luk keteluh ui miak umak idi semuet bang Ruma' Allah?”","Then Hezekiah replied to Isaiah, “What will Yahweh do to prove that he will heal me and that two days from now I will be able to go up to the temple?”",sentence
t4t,"Idi kebala Yesaya, ""Idi ini tanu' luk barén Tuhan namu ratnan Ieh ngacing jani'Neh namu. Sikalké iko aca' ineh amé' pa atun pulu' ngakang, kian lemubed amé' pa puet pulu' ngakang?”","Isaiah replied, “Yahweh will do something that will prove to you that he will do what he promised. Do you want him to cause the shadow on the stairway/sundial to go back ten steps/degrees, or to go forward ten steps/degrees?”",sentence
t4t,"Idi kebala Hesekia, ""Malé mo' aca' ineh amé' pa atun pulu' ngakang. Aleg nganau' kudeng ineh. Iamo' do' aca' ineh lemubed amé' pa puet pulu' ngakang.”","Hezekiah replied, “It is easy to cause the shadow to move forward, because that is what it always does. Tell him to cause it to move backward ten steps/degrees.”",sentence
t4t,"Idi Nabi Yesaya iné' ni Raca' Hesekia, idi nengitun neneh, ""Anun luk bila lun ini? Idi rat iapeh ideh?"" Kebala Hesekia, ""Ideh nacing rat bawang luk mado, ieh ineh Babil.”","Then the prophet Isaiah went to Hezekiah and asked him, “Where did those men come from, and what did they say to you?” Hezekiah replied, “They came from a country very far from here. They came from Babylonia.”",sentence
t4t,"Idi kebala Yesaya, ""Anun luk sinierdeh bang ruma'mu?"" Idi kebala Hesekia, ""Ideh pangeh nenier amung luk bang ruma'ku. Sebuleng pana' luk bang amung takepku nateh luk na bida'ku nedeh.”","Isaiah asked, “What did they see in your palace?” Hezekiah replied, “They saw everything. I showed them absolutely everything that I own—all my valuable things.”",sentence
t4t,"Idi kebala Yesaya inan raca', ""Do' iko ninger bala Tuhan luk Melalud.","Isaiah knew that Hezekiah had done a very foolish thing. So Isaiah said to him, “Listen to what Yahweh says to you.",sentence
t4t,"Idi kebala Raca' Hesekia ni Yesaya, ""Matu bala Tuhan luk belénmu ini."" Ngaceku terawé raca', ""Ngudeh ieh na matu, ngaceku inan do' idi awang ruked ulunku?”","Then Hezekiah replied to Isaiah, “That message from Yahweh that you have given to me is good.” He said that because he was thinking, “Even if that happens, there will be peace and security in Israel all the rest of my life.”",sentence
t4t,"Idi ieh nemudut bubpun allah baken bang Ruma' Allah. Idi ratnan Ruma' ineh Tuhan pangeh nepebala, ""Idi déi' Yerusalim inan lun sembayang Negku.”","He directed his workers to build altars for worshiping foreign gods in the temple of Yahweh, about which Yahweh had said, “It is here in Jerusalem where I want people to worship MTY me, forever.”",sentence
t4t,"""Raca' Manasé pangeh nenganau' amung kekamen ini luk pelaba dat, idi luk meluun dat ratnan luk inau' lun Amori luk atun rat neneh, idi ieh nenguit nelun Yahuda nganau' sala' maya' akangneh.","“Manasseh, the king of Judah, has done these abominable things, things that are much worse than the things that the Amor people-group did in this land long ago. He has persuaded the people of Judah to sin by worshiping idols.",sentence
t4t,"""Amé iko ni Hilkia Imam Rayeh idi ngecuk neneh ngiap usin luk pangeh inuit semuet bang Ruma' Allah, luk pangeh imung amung lun luk nginita tanga' ineh rat nelun mula'.","“Go to Hilkiah, the Supreme Priest, and tell him to give me a report, telling me how much money the men who guard the doors of the temple have collected from the people as offerings.",sentence
t4t,Idi Sapan nemada' bala raca' ni Hilkia. Idi Hilkia nemada' neneh ratnan ieh pangeh nekali' Surat Ukum ineh bang Ruma' Allah. Idi Hilkia nemaré surat ineh ni Sapan. Idi Sapan nemaca' ineh.,"After Shaphan said that to Hilkiah the king’s secretary, Hilkiah said to Shaphan, “I have found in the temple a scroll on which is written the laws that God gave to Moses!” Hilkiah gave the scroll to Shaphan, and he started to read it.",sentence
t4t,"Idi teh kebala Sapan, ""Idi Hilkia pangeh nemaré negku aceh surat."" Idi ieh nemaca' surat ineh pa kiung raca'.","Then Shaphan said to the king, “I have brought to you a scroll that Hilkiah gave to me.” And Shaphan started to read it to the king.",sentence
t4t,Idi Hulda nengecuk nedeh ngacing bala Tuhan ini kuan raca'.,"She said to them, “This is what Yahweh the God whom we Israelis worship says: ‘Go back and tell the king who sent you",sentence
t4t,"""Ui ini Tuhan miak ngukum Yerusalim dengan amung lun luk bang bawang ini teh, maya' kudeng bala luk inayud bang surat luk pangeh bica' raca'.","that this is what Yahweh says: “Listen to this carefully. I am going to cause all the people who live here in Jerusalem to experience a disaster, which is what was written in the scroll that the king has read.",sentence
t4t,Ui ini Tuhan Allah lun Israil pebala kuan raca': Iko pangeh neninger luk inayud bang surat ineh.,"The king of Judah sent you to inquire what I, Yahweh, wanted you to do, so this is what you should say to him: “Because you have heeded what was written in the scroll,",sentence
t4t,"Idi kebala raca', ""Nima' neneh. Aleg mubuh tulangneh."" Idi na ideh nemubuh tulang nabi ineh, idi tulang nabi luk rat Samaria pana'.","In every city in Israel, at Josiah’s command, they tore down the shrines that had been built by the previous kings of Israel, which had caused Yahweh to become very angry. He did to all those shrines/altars the same thing that he had done to the altars at Bethel.",sentence
t4t,"Raca' Yosia nengecuk nelun mula' nginita Aco Paska pad ngerayeh Tuhan Allahdeh, maya' kudeng luk inayud bang Surat Pejani'.","During all the years that leaders ruled Israel and during all the years that kings had ruled Israel and Judah, they had not celebrated that festival.",sentence
t4t,"Idi kebala Gedalia, ""Ui pejani' kudeng muyuh perurum nelun Babil muyuh na luk katot. Do' muyuh tebawang idi ngakem kuan raca' Babil, pad muyuh miak do' udeng.","Gedaliah solemnly promised them that the officials from Babylon were not planning to harm them. He said, “You may live in this land without being afraid and serve the king of Babylon, and if you do, everything will go well for you.”",sentence
t4t,"Idi inan seburur lemulun luk ngadan Yabis luk meluun do' rat arang amung uang tetek ruma'neh. Idi tinanneh neneten ngadanneh Yabis ngaceku kebalaneh, ""Ui nenganak neneh dengan medereh.”","One day he prayed to God whom his fellow Israelis worshiped, saying, “Please greatly bless me and ◄enlarge my land/give me a lot of land/property►. Remain IDM with me, and do not allow anyone to harm me. If you do that for me, I will not have any pain.” And God did what Jabez requested him to do.",sentence
t4t,"Idi amung inul pupu Israil iné' matun ni Daud déi' Hebron. Idi kebaladeh neneh, ""Tau ini sebuleng inul.","Then the people of Israel came to David at Hebron town and said to him, “Listen, we have the same ancestors IDM that you have.",sentence
t4t,"Idi kebala lun Yebusi ineh ni Daud, ""Na iko miak amé' tungé'."" Iamo' Daud nengelaya' bawang Sion peh, ieh ineh luk tetanen Bawang Daud.","Those people said to David, “Your soldiers will not be able to get inside our city!” But David’s soldiers captured the city, even though it had strong walls around it, and since then it has been called ‘The City of David’.",sentence
t4t,"Idi kebala Daud, ""Idé luk pun-pun ngelaya' lun Yebusi ineh, ieh ineh mangun ku lun rayeh baweh."" Idi Yoab anak Seruya luk pun-pun numak. Ngaceku ineh ieh mangun ku lun rayeh baweh.","What happened was this:: David said to his soldiers, “The one who leads our soldiers to attack the Jebus people-group will become the commander of all my army.” Joab, the son of Zeruiah, led the soldiers, so he became the commander of all the army.",sentence
t4t,"Idi Daud melili ku abpa', kebalaneh, ""Adoi, ui pelaba pian ngirup abpa' rat bang subuk luk déi' Baitlahim luk iring tanga' bawang ineh!”","One day David was very thirsty and said, “I wish that someone would bring me some water from the well near the gate at Bethlehem!”",sentence
t4t,"Idi Daud matot inan Allah, kebalaneh, ""Kudeng apeh Pati' Pejani' ineh amé' taca' negku?”","That day, David was afraid of God. He asked himself, “◄How can I bring God’s Sacred Chest to my city?/I am afraid to bring God’s Sacred Chest to my city.►” RHQ",sentence
t4t,"Idi Daud nengitun Tuhan, kebalaneh, ""Miakké ui amé' munu' nelun Pilistin? Miakké Tuhan maré nedeh bang paladku?"" Idi kebala Tuhan neneh, ""Amé' iko, ngaceku Ui maré nedeh bang paladmu.”","David asked God, “Should my men and I go and attack the army of Philistia? If we go, will you enable us to defeat IDM them?” Yahweh replied, “Yes, go, and I will enable you to defeat IDM them.”",sentence
t4t,"Idi sekua' teh Daud nengitun Tuhan, idi kebala Tuhan neneh, ""Aleg iko amé' matun nedeh. Iamo' do' iko munu' nedeh rat pa keted, idi iko amé' matun nedeh rat bal kayuh.","So again David prayed to God to ask him what he should do, and God replied, saying “Do not attack the army of Philistia from the front. Instead, go around them, and attack them from the rear in front of the balsam trees.",sentence
t4t,"Idi kebalaneh, ""Idi lun Liwi mo' miak mirir Pati' Pejani' Allah. Ngaceku ideh luk pinili' Tuhan miak mirir ineh, idi miak ngakem kuanNeh macing ruked- ruked.”","He said, “Only the descendants of Levi are permitted to carry God’s Sacred Chest, because they are the ones whom God chose to carry it and to serve him forever.”",sentence
t4t,"""Ui miak maré tana' Kanaan mangun ku babpatmu sebuleng.”","What he said was, “I will give the Canaan region to you, to belong to you and your descendants forever.”",sentence
t4t,"kebalaNeh, ""Aleg ngesusa' demulun luk pinili'Ku, idi aleg ngedereh nabi- nabiKu!”",“Do not harm the people whom I have chosen! Do not harm my prophets!”,sentence
t4t,"O tana' idi langit, do' mawang niat! Mada' kuan amung pupu, ""Tuhan ineh Raca'!”","Everything in the sky and on the earth should be happy. People everywhere should say, “Yahweh is our king!”",sentence
t4t,"Do' pebala Neneh, ""Ngulun nekai, O Allah luk nengulun nekai; Ngamung nekai idi muit nekai rat nelun pupu baken, pad kai miak ngubur ngadanMu luk meligan, idi maré ubur Namu dengan mawang niat.”","Say to him, “God, you are the one who rescues us, so gather us together and save us from the armies of other nations. When you do that, we will thank you MTY, and we will be happy to praise you.”",sentence
t4t,"Ngubur Tuhan Allah lun Israil! Ngubur Neneh macing ruked-ruked! Idi amung lun mula' nepebala, ""Amin!"" Idi ideh nengubur Tuhan.","Praise Yahweh, the God of us Israeli people, He has always existed, and he will exist forever. After the people finished singing that song, they all said, “◄Amen/May it be so►!”, and they praised Yahweh.",sentence
t4t,"Idi imet Raca' Daud pangeh litep. Idi ieh nenawar ni Nabi Natan, kebalaneh, ""Idi ui tudo bang aceh ruma' ratnan kayuh tumuh. Iamo' Pati' Pejani' Tuhan tudo bang lepo kibung.”","After David began to live in his palace, he said to the prophet Nathan, “It does not seem right that I am here living in a palace made of cedar wood, but Yahweh’s Sacred Chest is kept inside a tent!”",sentence
t4t,"Idi kebala Natan ni Daud, ""Do' iko nganau' luk pianmu, ngaceku Allah idi denganmu.”","Nathan replied to David, “Whatever you are thinking about doing, do it, because God is with/guiding you.”",sentence
t4t,"""Amé' iko mada' balaKu kuan demulunKu Daud, 'Na iko miak nganau' ruma' luk inanKu tudo.","“Go and tell my servant David that this is what I, Yahweh, am saying to him: ‘You are not the one who should build a temple for me to live in.",sentence
t4t,"""Idi nekini do' iko mada' kuan demulunKu Daud, 'Ini bala Tuhan luk Melalud, Ui pangeh nengikit namu rat bang laman, idi ratnan matar dumba, mangun ku lun nguyut amung pupuKu lun Israil.","Therefore, this is what you should say to my servant David: ‘I, the Almighty Commander of the armies of angels, took you from a pasture where you were taking care of sheep, and I appointed you to be the ruler of my Israeli people.",sentence
t4t,"Idi Raca' Daud nesemuet bang Lepo idi tudo pa kiung Tuhan, kesembayangneh, ""O Tuhan Allah, ui na mayu ngalap amung peruan luk biréMu kuanku idi kuan tetek ruma'ku.","“And O God, now, in addition to everything else, you have spoken about what will happen to my descendants in the future for many generations. Yahweh my God, you have acted toward me as though I was the most important man on the earth!",sentence
t4t,"Idi ideh pelaba igu' pad ideh na nuli'. Idi kareb Daud nekali' bala ineh, idi ieh nengecuk nedeh tudo déi' Yeriko pad buluh adadeh mulun.","The officials were greatly humiliated/ashamed. When David found out about what had happened to his officials, he sent some messengers to them to tell them, “Stay at Jericho until your beards have grown again, and then return home.”",sentence
t4t,"Idi kebala Yoab neneh, ""Kudeng lun Siria ineh ngelaya' negku, do' iko amé' ngedengan negku. Idi kudeng lun Amon ineh ngelaya' namu, kali' rungen ui amé' ngedengan namu.","Joab said to them, “If the soldiers from Syria are too strong for us to defeat them, then your soldiers must come and help us. But if the soldiers from the Ammon people-group are too strong for you to defeat them, then my soldiers will come and help your men.",sentence
t4t,"Idi kebala Daud ni Yoab idi amung lun rayeh baweh ineh, ""Amé' muyuh aput bawang Israil idi ngiap amung lemulun, pelé ui miak kali' kinula'deh.”","So David commanded Joab and the other army commanders, “Count all the men in Israel who are able to be in the army. Start at Beersheba town in the south and go all the way to Dan city in the north. Then come back and report to me, in order that I may know how many men there are.”",sentence
t4t,"Idi kebala Daud inan Allah, ""Ui pelaba sala', ngaceku nenganau' luk kudeng ineh. Iamo' nekini do' nala' sala'ku, ngaceku ui pelaba bacé.”","Then David prayed, saying, “Yahweh, what I did was very foolish. I have sinned greatly by what I have done. So now I plead with you, please forgive me.”",sentence
t4t,"""Amé' iko mada' ini ni Daud, 'Kudeng ini bala Tuhan. Teluh dalan ini badénKu kuanmu. Do' iko mili' sebuleng. Idi Ui miak nganau' kuanmu.' “",“Go and tell this to David: I am allowing you to choose one of three things to punish you. I will do whichever one you choose.”,sentence
t4t,"Idi Gad iné' ni Daud, idi nekidi neneh, ""Kudeng ini bala Tuhan, 'Do' iko mili'!","So Gad went to David and said to him, “This is what Yahweh says: ‘You can choose one of these punishments:",sentence
t4t,"Idi kebala Daud ni Gad, ""Pelaba dat niatku. Do' ui mebpeh bang palad Tuhan, ngaceku Ieh luk inan éi'. Iamo' aleg ui mebpeh bang palad lemulun.”","David replied to Gad, “I am very distressed. But allow Yahweh to punish MTY me, because he is very merciful. Do not allow humans to punish me, because they will not be merciful.”",sentence
t4t,"Iamo' kebala raca', ""Aleg kudeng ineh. Iamo' na miak na ui melih ineh dengan raga luk petap, ngaceku na ui sikal ngalap luk iko kuan, kuan Tuhan, pad ui maré baré luk na raga.”","But the king said to Araunah, “No, I will not take these things as a gift. I will pay you the full price for it. I will not take things that belong to you, things that have cost me nothing and offer them as sacrifices to Yahweh to be completely burned on the altar.”",sentence
t4t,"Idi kebala Daud, ""Idi su ini teh miak inan Ruma' Tuhan Allah. Idi su ini teh bubpun luk inan ngeseb baré luk sabpen kuan amung lun Israil.”","Then David said, “Here, at the edge of Jerusalem, is where we will build the temple for our God Yahweh, and where we will make the altar for burning the offerings that the Israeli people will bring.”",sentence
t4t,"Idi kebala Daud neneh, ""O Asi, ui pangeh nengerawé sikal mudut aceh ruma' pad ngerayeh Tuhan Allahku.","He said to him, “I wanted IDM to build a temple to honor MTY Yahweh, my God.",sentence
t4t,"Kebalaneh, ""Tuhan Allah muyuh pangeh nengedengan nemuyuh, pad Ieh nemaré nemuyuh do' udeng. Ieh pangeh nemaré amung lun luk tudo bang bawang ini atun bang paladku. Idi nekini ideh pa liang imet muyuh idi pa liang Tuhan pana'.","“Yahweh our God is certainly with/helping you RHQ. He has allowed you to have peace with all the nearby nations RHQ. He has enabled my army to conquer IDM them, so now Yahweh and my people control them.",sentence
t4t,"Idi raca' nengeletep 24,000 burur ngakem Ruma' Tuhan, idi 6,000 burur luk ngayud ratnan kekamen ineh idi luk mutut ukum teh.","Then David said, “From those 38,000 men, I want 24,000 of them to supervise the work at the temple of Yahweh, and I want 6,000 of them to be officials and judges.",sentence
t4t,"Kebala Daud, ""Tuhan Allah lun Israil pangeh nemaré do' udeng kuan pupuNeh. Idi Ieh teh miak tudo déi' Yerusalim macing ruked-ruked.","David had said previously, “Yahweh, the God to whom we Israeli people belong, has enabled us to have peace, and he has come to live in Jerusalem forever.",sentence
t4t,"Kebala Raca' Daud, ""Amung ini ginala' bang tari luk inayud maya' kudeng luk pangeh bida' Tuhan negku.”","Then David said, “I have written all these plans while Yahweh was directing MTY me. He has enabled me to understand all the details of his plan for the temple that is to be built.”",sentence
